income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income,high_loan_stress,stress_index,credit_tier_Fair,credit_tier_Good,credit_tier_Very Good,credit_tier_Excellent,emp_category_New,emp_category_Stable
97148.71499999998,683,25000.0,36,1,0.25733742335140514,0,0.32025887239925965,0,1,0,0,0,0
82130.9,737,5000.0,5,0,0.060878426998851834,0,0.0702125684518644,0,1,0,0,0,1
17210.49,659,5000.0,23,1,0.2905204907007296,0,0.3747229394470716,1,0,0,0,0,0
41761.11,748,25000.0,16,1,0.598643091622804,1,0.6802762404804591,0,0,1,0,0,0
25215.05,711,25000.0,15,1,0.9914713633326129,1,1.185303317626893,0,1,0,0,0,0
19757.97,614,20000.0,38,1,1.0122497402314103,1,1.401322930287783,1,0,0,0,0,0
50000.0,740,15000.0,5,1,0.3,0,0.34459459459459457,0,1,0,0,0,1
47067.12,659,20000.0,15,1,0.42492508570738974,0,0.5480824322477713,1,0,0,0,0,0
24129.05,639,20000.0,8,1,0.8288763958796554,1,1.1025742355206685,1,0,0,0,0,0
64906.02,602,25000.0,28,1,0.3851722844814703,0,0.5438479099821424,1,0,0,0,0,0
65924.76,667,20000.0,3,0,0.30337615184340455,0,0.3866112879563626,1,0,0,0,0,1
82813.69,750,25000.0,25,0,0.30188245445891854,0,0.34213344838677434,0,0,1,0,0,0
21776.09,739,10000.0,37,1,0.45921926296226734,0,0.5281953633530815,0,1,0,0,0,0
48301.57,685,5000.0,25,0,0.10351630392138392,0,0.12845088807762967,0,1,0,0,0,0
53075.6,710,15000.0,13,0,0.2826157405662866,0,0.3383427880018924,0,1,0,0,0,0
27323.25,777,10000.0,34,0,0.36598867265058144,0,0.4003737088198124,0,0,1,0,0,0
22855.27,635,5000.0,23,0,0.218767925296879,0,0.2928389551218065,1,0,0,0,0,0
95388.41,538,5000.0,7,1,0.05241726956136495,0,0.0828153887121937,0,0,0,0,0,0
41626.72,780,15000.0,39,0,0.36034547040939086,0,0.3926841664717721,0,0,1,0,0,0
53187.6,597,20000.0,24,1,0.3760274951304439,0,0.5353825307552383,1,0,0,0,0,0
22175.74,581,5000.0,3,1,0.2254716189854318,0,0.32986381435045964,1,0,0,0,0,1
17473.3,470,15000.0,14,1,0.8584526105543887,1,1.5525206786621923,0,0,0,0,0,0
25805.17,707,25000.0,15,1,0.9687981129362838,1,1.1647502065004827,0,1,0,0,0,0
33711.26,488,5000.0,10,0,0.1483183956933084,0,0.25834146790842655,0,0,0,0,0,0
19177.02,575,5000.0,27,1,0.26072872636103,0,0.3854250737510878,0,0,0,0,0,0
36101.62,709,20000.0,6,1,0.5539917599265628,1,0.6641650154267679,0,1,0,0,0,0
13185.81,722,20000.0,37,1,1.5167820558615663,1,1.7856852458204038,0,1,0,0,0,0
18545.3,585,25000.0,23,1,1.3480504494400198,1,1.9587057812376356,1,0,0,0,0,0
54314.51,637,5000.0,30,0,0.09205643206575922,0,0.12283825314897229,1,0,0,0,0,0
52170.6,563,20000.0,3,0,0.383357676545794,0,0.5787815720496002,0,0,0,0,0,1
28706.36,595,15000.0,36,1,0.5225322890119123,1,0.7464746985884462,1,0,0,0,0,0
19719.07,677,5000.0,34,0,0.25356165376967577,0,0.31835658154242896,0,1,0,0,0,0
19605.35,600,15000.0,5,1,0.7650972821194215,1,1.0838878163358472,1,0,0,0,0,1
29028.66,626,10000.0,32,1,0.34448713788373286,0,0.46775410096034015,1,0,0,0,0,0
53461.18,504,25000.0,31,0,0.4676290347500747,0,0.7886600784475467,0,0,0,0,0,0
63382.77,763,20000.0,37,0,0.3155431673308062,0,0.3515225324130868,0,0,1,0,0,0
26959.23,701,10000.0,34,0,0.37093047538820656,0,0.44977304433662707,0,1,0,0,0,0
18176.86,729,20000.0,16,1,1.1003000518241324,1,1.282928729836094,0,1,0,0,0,0
42646.74,779,10000.0,31,1,0.23448451159455566,0,0.2558560139350094,0,0,1,0,0,0
22156.34,567,20000.0,13,1,0.9026761640234804,1,1.3532182353085684,0,0,0,0,0,0
26610.16,614,25000.0,18,0,0.9394907809648646,1,1.300597986677744,1,0,0,0,0,0
80431.86,461,5000.0,23,0,0.0621644209147967,0,0.11461986502728241,0,0,0,0,0,0
59651.18,850,15000.0,38,0,0.251461915757576,0,0.251461915757576,0,0,0,1,0,0
39926.06,635,10000.0,10,1,0.25046298082004587,0,0.3352654073969118,1,0,0,0,0,0
16930.1,754,15000.0,6,1,0.8859959480451977,1,0.9988017981941884,0,0,1,0,0,0
41226.56,526,15000.0,23,1,0.3638431147299217,0,0.587959405932383,0,0,0,0,0,0
68706.18,750,20000.0,23,0,0.2910946293331983,0,0.32990724657762477,0,0,1,0,0,0
28987.49,836,5000.0,13,0,0.17248820094461437,0,0.175376759333639,0,0,0,1,0,0
81688.5,644,20000.0,23,1,0.24483250396322614,0,0.3231484912558109,1,0,0,0,0,0
78877.17,549,15000.0,10,0,0.19016909455549685,0,0.29443302435732666,0,0,0,0,0,0
97148.71499999998,636,25000.0,7,1,0.25733742335140514,0,0.3439258016488905,1,0,0,0,0,0
43614.54,427,5000.0,14,1,0.11464066799741554,0,0.2282074187302183,0,0,0,0,0,0
51659.79,646,5000.0,1,1,0.09678707559593254,0,0.12735141525780597,1,0,0,0,0,1
84839.15,732,15000.0,23,0,0.17680516601121063,0,0.20530654523159703,0,1,0,0,0,0
47497.69,646,20000.0,9,1,0.42107310902909173,0,0.5540435645119628,1,0,0,0,0,0
26883.27,622,25000.0,31,1,0.9299463941700544,1,1.2708270659880163,1,0,0,0,0,0
27746.76,703,10000.0,16,0,0.36040243978035635,0,0.4357639741298761,0,1,0,0,0,0
41903.85,710,20000.0,9,1,0.4772831136041199,0,0.5713952768500027,0,1,0,0,0,0
16741.79,484,5000.0,21,1,0.2986538476471154,0,0.5244953935951406,0,0,0,0,0,0
33324.38,659,20000.0,5,1,0.6001612032992062,1,0.7741077736029215,1,0,0,0,0,1
70117.54,850,10000.0,26,1,0.1426176674195929,0,0.1426176674195929,0,0,0,1,0,0
9752.2,516,25000.0,19,1,2.5635241278890915,1,4.222859512995597,0,0,0,0,0,0
91188.97,641,25000.0,0,1,0.2741559642575193,0,0.3635453504194874,1,0,0,0,1,0
71212.56,844,10000.0,16,1,0.14042466665992628,0,0.14142294628073146,0,0,0,1,0,0
27560.57,760,10000.0,0,1,0.36283719821469584,0,0.405804761161173,0,0,1,0,1,0
50313.79,599,15000.0,36,1,0.29812900200919074,0,0.42305451036362623,1,0,0,0,0,0
36384.15,671,5000.0,14,0,0.1374224765454188,0,0.17408212379076898,0,1,0,0,0,0
75962.44,650,15000.0,0,1,0.1974660108337752,0,0.25822478339801375,1,0,0,0,1,0
65487.19,575,20000.0,16,0,0.30540323993135143,0,0.45146565902895425,0,0,0,0,0,0
15677.12,643,10000.0,37,1,0.6378722622522504,1,0.843221497534079,1,0,0,0,0,0
51655.78,622,15000.0,1,1,0.29038376731510007,0,0.3968266916685451,1,0,0,0,0,1
32100.38,661,5000.0,17,0,0.15576139597101343,0,0.20029831554517613,1,0,0,0,0,0
38165.97,575,5000.0,11,1,0.1310067581146241,0,0.1936621641694443,0,0,0,0,0,0
23461.05,522,10000.0,28,1,0.42623838234009137,0,0.6940663313967005,0,0,0,0,0,0
97148.71499999998,646,15000.0,22,1,0.1544024540108431,0,0.20316112369847775,1,0,0,0,0,0
67780.99,822,25000.0,8,1,0.3688349786569951,0,0.38139870055772,0,0,0,1,0,0
23298.34,658,10000.0,7,1,0.4292151286314819,0,0.554457233034589,1,0,0,0,0,0
16305.11,617,20000.0,15,1,1.2266093267693379,1,1.6898183594067056,1,0,0,0,0,0
28813.42,725,15000.0,22,0,0.5205907525035209,1,0.6103477787972315,0,1,0,0,0,0
47131.72,634,15000.0,28,0,0.3182570039879724,0,0.4266852577125813,1,0,0,0,0,0
41945.38,837,10000.0,9,1,0.23840527848358986,0,0.24210810837640548,0,0,0,1,0,0
77024.57,650,15000.0,11,1,0.1947430540670334,0,0.2546639937799668,1,0,0,0,0,0
58334.67,720,15000.0,11,0,0.2571369650329727,0,0.30356447260837055,0,1,0,0,0,0
64973.93,575,20000.0,29,1,0.30781576549240597,0,0.45503200116268705,0,0,0,0,0,0
44183.79,700,20000.0,9,1,0.45265469530793984,0,0.5496521300167841,0,1,0,0,0,0
15778.77,678,25000.0,13,1,1.5844074031119029,1,1.9863514640783444,0,1,0,0,0,0
32292.2,644,20000.0,3,1,0.6193446095341909,1,0.8174579473665563,1,0,0,0,0,1
68600.41,600,25000.0,19,1,0.3644293088044226,0,0.5162748541395986,1,0,0,0,0,0
35210.03,586,20000.0,38,1,0.5680199647657216,1,0.8239197441141012,1,0,0,0,0,0
49111.78,678,25000.0,6,1,0.5090428406382339,1,0.6381805524225647,0,1,0,0,0,0
29993.95,713,20000.0,29,1,0.6668011382295429,1,0.7949242180857103,0,1,0,0,0,0
19577.04,637,20000.0,23,1,1.0216049004343863,1,1.3632090508151153,1,0,0,0,0,0
33724.96,679,10000.0,9,0,0.29651628941887553,0,0.3711912312312875,0,1,0,0,0,0
43714.21,646,20000.0,37,0,0.45751713230091545,0,0.6019962267117308,1,0,0,0,0,0
24503.9,660,25000.0,35,1,1.0202457567978973,1,1.3139528686033526,1,0,0,0,0,0
31526.17,630,10000.0,16,1,0.31719679237915677,0,0.4279639262258464,1,0,0,0,0,0
20667.59,652,25000.0,20,1,1.2096233765039852,1,1.576962990841085,1,0,0,0,0,0
71078.98,850,20000.0,2,0,0.28137713850142476,0,0.28137713850142476,0,0,0,1,0,1
30434.33,681,20000.0,0,1,0.6571526299412538,1,0.8202345601322552,0,1,0,0,1,0
86825.3,715,25000.0,17,0,0.28793450756864647,0,0.34229976424244685,0,1,0,0,0,0
90875.77,694,15000.0,1,0,0.16506049962492753,0,0.2021634361400409,0,1,0,0,0,1
34591.82,624,10000.0,39,0,0.2890856855753759,0,0.393786590927996,1,0,0,0,0,0
19829.59,779,10000.0,3,1,0.5042968614076236,1,0.5502597332432351,0,0,1,0,0,1
10388.57,621,20000.0,31,1,1.925192783992407,1,2.6351269990234236,1,0,0,0,0,0
15014.59,756,10000.0,18,1,0.666018852329634,1,0.74883072021189,0,0,1,0,0,0
15925.85,617,25000.0,19,1,1.5697749256711573,1,2.162574857083442,1,0,0,0,0,0
83040.34,554,20000.0,6,1,0.24084679807428536,0,0.36953028585404796,0,0,0,0,0,0
38929.0,687,10000.0,8,1,0.2568779059313108,0,0.3178256478043875,0,1,0,0,0,0
45879.0,540,5000.0,6,0,0.1089823230671985,0,0.1715462492724421,0,0,0,0,0,0
9583.01,704,10000.0,26,1,1.043513468106576,1,1.2599239316627695,0,1,0,0,0,0
17698.23,531,25000.0,20,1,1.412570635594633,1,2.261177100292727,0,0,0,0,0,0
61836.42,618,10000.0,34,0,0.16171699461256003,0,0.22242628708847254,1,0,0,0,0,0
43133.9,507,15000.0,23,1,0.3477543185290456,0,0.5830200606502737,0,0,0,0,0,0
33245.57,850,15000.0,31,1,0.451187932708027,0,0.451187932708027,0,0,0,1,0,0
50965.56,485,20000.0,11,1,0.39242186292076453,0,0.6877496566652574,0,0,0,0,0,0
96904.25,651,15000.0,22,0,0.15479197248830676,0,0.2021093342781271,1,0,0,0,0,0
31804.86,764,25000.0,35,1,0.7860433908528445,1,0.8745247149540809,0,0,1,0,0,0
37858.92,754,5000.0,28,1,0.13206927191795223,0,0.14888445773243952,0,0,1,0,0,0
40764.14,735,5000.0,2,0,0.12265682533717134,0,0.14184802930149065,0,1,0,0,0,1
97148.71499999998,618,20000.0,7,0,0.20586993868112413,0,0.2831544464060769,1,0,0,0,0,0
10305.02,785,20000.0,33,1,1.9408016675367927,1,2.1015049903264633,0,0,1,0,0,0
54717.22,741,15000.0,13,0,0.27413673428584273,0,0.3144618409486725,0,0,1,0,0,0
33898.25,671,25000.0,35,1,0.7375011984394475,1,0.9342414585298515,0,1,0,0,0,0
51024.59,674,15000.0,31,0,0.2939759045589587,0,0.37074112592747016,0,1,0,0,0,0
24479.14,620,25000.0,6,1,1.0212777082855036,1,1.4001387936172227,1,0,0,0,0,0
35264.11,559,25000.0,9,0,0.7089360826063666,1,1.0779886765928652,0,0,0,0,0,0
55650.5,774,5000.0,11,1,0.08984645241282647,0,0.0986685846910885,0,0,1,0,0,0
97148.71499999998,781,25000.0,39,0,0.25733742335140514,0,0.2800727398830914,0,0,1,0,0,0
58972.22,562,10000.0,22,0,0.1695713676710831,0,0.2564691503922076,0,0,0,0,0,0
21832.62,635,25000.0,10,1,1.1450755795685539,1,1.5327783348555446,1,0,0,0,0,0
28162.43,636,5000.0,12,1,0.177541497661956,0,0.23728030347902923,1,0,0,0,0,0
27665.78,647,15000.0,11,1,0.5421860507818684,1,0.7123000667149739,1,0,0,0,0,0
12364.86,656,25000.0,6,1,2.0218587189826653,1,2.6197864499013197,1,0,0,0,0,0
29790.53,745,10000.0,9,0,0.3356771430384085,0,0.3829873444062379,0,0,1,0,0,0
56370.29,575,20000.0,6,1,0.3547968264843058,0,0.5244822652376695,0,0,0,0,0,0
16906.62,565,15000.0,26,1,0.8872264237322423,1,1.3347654162343467,0,0,0,0,0,0
68124.32,774,20000.0,6,0,0.29358091207369114,0,0.32240797837550056,0,0,1,0,0,0
48662.54,604,10000.0,23,0,0.20549687706395925,0,0.2891926250072274,1,0,0,0,0,0
23375.88,524,5000.0,22,1,0.2138956907718554,0,0.34696820067953643,0,0,0,0,0,0
33358.98,601,5000.0,24,1,0.14988467872818653,0,0.21198332266049677,1,0,0,0,0,0
94749.62,617,15000.0,35,0,0.1583119805651991,0,0.21809592136210573,1,0,0,0,0,0
56394.6,805,25000.0,32,0,0.44330485542942055,0,0.4680858721925559,0,0,0,1,0,0
36507.4,742,25000.0,36,1,0.6847926721705736,1,0.7844659991172339,0,0,1,0,0,0
31488.89,765,20000.0,38,0,0.6351446494303229,1,0.7057162771448032,0,0,1,0,0,0
38023.72,732,5000.0,6,1,0.1314968656407106,0,0.15269444780683605,0,1,0,0,0,0
26713.97,745,25000.0,29,1,0.935839936931875,1,1.0677368407947567,0,0,1,0,0,0
10271.73,581,25000.0,30,1,2.4338645972976316,1,3.560731338559358,1,0,0,0,0,0
97148.71499999998,630,5000.0,36,0,0.05146748467028103,0,0.06944025709482361,1,0,0,0,0,0
39862.65,551,5000.0,20,0,0.12543069765808343,0,0.19349563159595448,0,0,0,0,0,0
46114.76,629,10000.0,33,0,0.21685030996583304,0,0.2930409594132879,1,0,0,0,0,0
35075.4,718,20000.0,20,1,0.5702001972892682,1,0.675028088712922,0,1,0,0,0,0
23363.49,663,5000.0,39,1,0.21400912278088588,0,0.274370670231905,1,0,0,0,0,0
32482.13,781,10000.0,19,1,0.3078615842002972,0,0.3350606230092863,0,0,1,0,0,0
13910.0,536,5000.0,33,1,0.35945363048166784,0,0.570029078189212,0,0,0,0,0,0
97148.71499999998,700,15000.0,7,0,0.1544024540108431,0,0.18748869415602376,0,1,0,0,0,0
17314.38,525,15000.0,31,1,0.8663319160143187,1,1.4026326259279445,0,0,0,0,0,0
19551.75,659,15000.0,29,1,0.7671947523878937,1,0.9895531707582848,1,0,0,0,0,0
27885.01,724,5000.0,28,0,0.17930780731296134,0,0.2105133096906314,0,1,0,0,0,0
78656.49,629,25000.0,4,1,0.3178377270585046,0,0.4295104419709522,1,0,0,0,0,1
36633.02,705,25000.0,29,1,0.6824444176319616,1,0.8228053262229325,0,1,0,0,0,0
17297.52,554,15000.0,11,1,0.8671763351046855,1,1.3305052072905825,0,0,0,0,0,0
77080.3,484,20000.0,38,0,0.25946966994160636,0,0.45568020547596155,0,0,0,0,0,0
56308.48,706,10000.0,26,1,0.17759314405219248,0,0.21381610827813544,0,1,0,0,0,0
50164.4,824,15000.0,12,1,0.2990168326542329,0,0.30845182980108976,0,0,0,1,0,0
55795.06,550,10000.0,9,0,0.17922733661367155,0,0.27698770203931056,0,0,0,0,0,0
97148.71499999998,772,10000.0,35,0,0.10293496934056207,0,0.11333513463662923,0,0,1,0,0,0
97148.71499999998,654,15000.0,30,0,0.1544024540108431,0,0.20067597233825174,1,0,0,0,0,0
24051.94,516,25000.0,15,1,1.039417194621307,1,1.7122182469537035,0,0,0,0,0,0
96214.08,537,20000.0,38,0,0.20786978371564743,0,0.32903038390744943,0,0,0,0,0,0
45702.16,652,15000.0,35,1,0.3282120582484504,0,0.4278838182686853,1,0,0,0,0,0
48994.21,610,10000.0,25,0,0.20410575045500276,0,0.2844096522733645,1,0,0,0,0,0
13156.06,519,5000.0,19,1,0.3800529945895656,0,0.6224374670542019,0,0,0,0,0,0
32786.38,481,5000.0,33,0,0.15250235006121446,0,0.2694947974054725,0,0,0,0,0,0
22299.19,565,10000.0,36,1,0.4484467821476924,0,0.6746544510186523,0,0,0,0,0,0
59684.96,669,15000.0,7,1,0.2513195954223644,0,0.3193148820762477,1,0,0,0,0,0
69054.29,649,25000.0,3,1,0.36203398804042447,0,0.47415853595433094,1,0,0,0,0,1
10459.94,600,15000.0,28,1,1.434042642692023,1,2.031560410480366,1,0,0,0,0,0
35838.54,670,20000.0,30,1,0.5580584476934607,1,0.7079845978200621,1,0,0,0,0,0
71190.66,754,5000.0,1,1,0.07023393237258932,0,0.07917618370915241,0,0,1,0,0,1
32467.43,689,10000.0,24,0,0.3080009720510678,0,0.37997217161597624,0,1,0,0,0,0
56243.07,638,25000.0,37,1,0.44449920674671567,0,0.5922011375152167,1,0,0,0,0,0
44832.98,743,15000.0,2,1,0.3345751275065811,0,0.38275754829151265,0,0,1,0,0,1
44578.02,554,20000.0,4,0,0.44865160004863386,0,0.6883643683056657,0,0,0,0,0,1
30859.84,628,15000.0,21,1,0.48606862511276794,0,0.6578954320793834,1,0,0,0,0,0
17501.67,630,20000.0,15,1,1.142748092039217,1,1.541802981322753,1,0,0,0,0,0
18528.81,526,15000.0,8,1,0.8095501006270774,1,1.3082083375152394,0,0,0,0,0,0
55581.82,608,25000.0,8,1,0.44978735852838214,0,0.6288145637321132,1,0,0,0,0,0
36741.97,443,25000.0,11,1,0.6804207830990009,1,1.3055477779551936,0,0,0,0,0,0
33419.43,841,10000.0,3,1,0.29922712625559444,0,0.30242931904548787,0,0,0,1,0,1
28160.23,556,25000.0,17,1,0.8877768398908674,1,1.3572127947971893,0,0,0,0,0,0
30238.97,809,20000.0,17,1,0.6613981891578978,1,0.6949177512783846,0,0,0,1,0,0
68060.14,654,10000.0,32,0,0.1469288779012209,0,0.1909626088930241,1,0,0,0,0,0
29698.55,706,25000.0,2,1,0.8417919393371057,1,1.0134888788052974,0,1,0,0,0,1
16242.09,601,5000.0,37,1,0.3078421557816759,0,0.4353840805564468,1,0,0,0,0,0
56737.52,671,20000.0,16,1,0.3525004265255161,0,0.4465355626627253,0,1,0,0,0,0
32114.86,715,10000.0,11,0,0.311382332041927,0,0.37017480032956357,0,1,0,0,0,0
37006.08,716,20000.0,10,1,0.5404517311749852,1,0.6415977255568959,0,1,0,0,0,0
95277.31,727,10000.0,16,0,0.10495678351960189,0,0.12271425858550426,0,1,0,0,0,0
35870.25,613,20000.0,34,1,0.5575651131508701,1,0.7731327017589552,1,0,0,0,0,0
43196.3,602,5000.0,5,1,0.11575065456995158,0,0.16343530960873562,1,0,0,0,0,1
17901.61,491,25000.0,34,1,1.3965224356915382,1,2.417605031237897,0,0,0,0,0,0
31831.08,702,15000.0,5,1,0.47123754519168054,0,0.5705867712434878,0,1,0,0,0,1
52350.44,758,15000.0,31,0,0.28653054300976266,0,0.32130733714815074,0,0,1,0,0,0
14282.29,812,15000.0,10,1,1.0502517453433586,1,1.0994014575638607,0,0,0,1,0,0
40966.38,681,10000.0,38,0,0.24410260315898064,0,0.3046801948386689,0,1,0,0,0,0
38579.44,573,25000.0,12,1,0.6480135533330706,1,0.9612766497960037,0,0,0,0,0,0
37226.36,480,10000.0,12,0,0.2686268547341185,0,0.4756933885916682,0,0,0,0,0,0
67663.04,754,10000.0,38,0,0.14779117225593177,0,0.16660808543440583,0,0,1,0,0,0
44385.28,470,10000.0,33,0,0.22529991925250895,0,0.40745730077581405,0,0,0,0,0,0
88154.23,616,10000.0,2,0,0.11343755143683973,0,0.15652908883330158,1,0,0,0,0,1
20007.18,628,25000.0,31,1,1.2495514110434354,1,1.6912718143103824,1,0,0,0,0,0
39401.33,643,15000.0,3,1,0.3806978089318305,0,0.5032552684168832,1,0,0,0,0,1
38203.41,654,20000.0,39,0,0.5235134769383152,1,0.6804074241553026,1,0,0,0,0,0
19119.18,664,10000.0,0,1,0.5230349837179209,1,0.6695477954220374,1,0,0,0,1,0
64458.51,408,25000.0,8,1,0.3878463836660202,0,0.8080132993042087,0,0,0,0,0,0
97148.71499999998,651,5000.0,6,0,0.05146748467028103,0,0.06720024880144221,1,0,0,0,0,0
35946.84,427,20000.0,26,1,0.5563771391310057,1,1.1075423144294025,0,0,0,0,0,0
49168.71,723,10000.0,2,1,0.20338137811628576,0,0.2391067377577357,0,1,0,0,0,1
38204.6,594,10000.0,21,0,0.2617485852488967,0,0.3745560563325963,1,0,0,0,0,0
23667.29,434,20000.0,15,1,0.8450481656328206,1,1.6550482506633581,0,0,0,0,0,0
12179.92,569,20000.0,7,1,1.6420469099961248,1,2.4529699006971986,0,0,0,0,0,0
23778.47,593,10000.0,4,1,0.4205485045925999,0,0.6028098295172174,1,0,0,0,0,1
15753.61,769,25000.0,29,1,1.586937851070326,1,1.75409255319867,0,0,1,0,0,0
97148.71499999998,670,5000.0,27,0,0.05146748467028103,0,0.06529457010408787,1,0,0,0,0,0
36271.225,684,25000.0,26,1,0.689251603716169,1,0.8565261157291574,0,1,0,0,0,0
29508.94,768,15000.0,21,1,0.5083205293040007,1,0.5625943358182299,0,0,1,0,0,0
61913.42,640,15000.0,29,1,0.2422738075202436,0,0.32176990061282357,1,0,0,0,0,0
18526.35,725,15000.0,36,1,0.8096575958027351,1,0.9492537330101033,0,1,0,0,0,0
22922.67,718,10000.0,6,1,0.4362493548962665,0,0.5164511861585327,0,1,0,0,0,0
37829.46,521,5000.0,29,1,0.13217212193882757,0,0.2156358995163214,0,0,0,0,0,0
67323.28,797,5000.0,12,0,0.07426851454652833,0,0.07920732417132884,0,0,1,0,0,0
49070.39,508,10000.0,21,1,0.20378888368321507,0,0.34098533687152127,0,0,0,0,0,0
42150.22,742,10000.0,10,0,0.23724668578242294,0,0.27177854840304516,0,0,1,0,0,0
38058.15,498,10000.0,4,1,0.2627558092024967,0,0.4484787908074742,0,0,0,0,0,1
46172.59,710,5000.0,21,0,0.10828935522135537,0,0.1296421858283832,0,1,0,0,0,0
40986.24,836,10000.0,14,0,0.24398432254337066,0,0.2480701844041448,0,0,0,1,0,0
19575.16,629,20000.0,38,1,1.0217030154542799,1,1.3806797506138917,1,0,0,0,0,0
37333.55,624,20000.0,36,0,0.5357111766762067,1,0.7297347759211149,1,0,0,0,0,0
19068.38,711,20000.0,30,1,1.0488567985324395,1,1.2539075650528462,0,1,0,0,0,0
38125.92,617,10000.0,28,1,0.2622887526386249,0,0.36133782778416723,1,0,0,0,0,0
27217.39,832,20000.0,38,1,0.7348243163653826,1,0.7507219578252106,0,0,0,1,0,0
97148.71499999998,669,10000.0,16,1,0.10293496934056207,0,0.13078434071670814,1,0,0,0,0,0
35456.55,618,20000.0,5,1,0.5640706724145468,1,0.7758253584989722,1,0,0,0,0,1
15637.96,596,10000.0,16,1,0.639469598336356,1,0.9119952325266821,1,0,0,0,0,0
33506.4,557,25000.0,33,1,0.7461261132201609,1,1.1386125605693658,0,0,0,0,0,0
49593.51,587,15000.0,22,0,0.30245893061410656,0,0.4379728978228119,1,0,0,0,0,0
97148.71499999998,615,25000.0,29,0,0.25733742335140514,0,0.35566960951007215,1,0,0,0,0,0
25497.32,601,15000.0,12,1,0.5882971229917497,1,0.8320342005706943,1,0,0,0,0,0
14052.33,584,15000.0,29,1,1.067438638289878,1,1.5536350043602676,1,0,0,0,0,0
59284.44,850,20000.0,19,0,0.3373566487260401,0,0.3373566487260401,0,0,0,1,0,0
15861.35,547,15000.0,5,1,0.9456950385685959,1,1.4695443926568674,0,0,0,0,0,1
27953.75,665,15000.0,30,1,0.5366006349774181,1,0.6858805108733915,1,0,0,0,0,0
31114.45,709,25000.0,18,1,0.8034851973922085,1,0.9632756245181625,0,1,0,0,0,0
34829.5,713,15000.0,5,1,0.43066940380998864,0,0.5134207478800705,0,1,0,0,0,1
54912.63,644,10000.0,33,0,0.18210746780840767,0,0.24035923546140764,1,0,0,0,0,0
24096.44,626,10000.0,27,1,0.4149990621021197,0,0.5634971290523989,1,0,0,0,0,0
30815.17,695,20000.0,12,1,0.6490309805203087,1,0.7937788970392265,0,1,0,0,0,0
36005.89,677,25000.0,9,1,0.6943308442035456,1,0.8717595532836244,0,1,0,0,0,0
39725.91,624,5000.0,6,0,0.12586244091073054,0,0.17144723521493743,1,0,0,0,0,0
38510.89,494,25000.0,17,1,0.6491670278199232,1,1.116987800904726,0,0,0,0,0,0
47174.25,603,5000.0,21,0,0.10599002633852155,0,0.1494055097640851,1,0,0,0,0,0
60252.76,535,15000.0,13,1,0.24895125136176333,0,0.3955300255280352,0,0,0,0,0,0
45962.47,583,5000.0,35,0,0.10878440605998764,0,0.1586050517169631,1,0,0,0,0,0
47674.47,653,15000.0,7,0,0.3146338071508713,0,0.40955396030358443,1,0,0,0,0,0
14054.05,686,25000.0,11,1,1.7788466669750003,1,2.2041103016454087,0,1,0,0,0,0
37426.59,828,25000.0,39,0,0.6679742931429233,1,0.6857224023810203,0,0,0,1,0,0
48421.76,596,20000.0,32,0,0.41303744432255246,0,0.5890634692519624,1,0,0,0,0,0
56238.94,727,20000.0,23,1,0.3556254794275994,0,0.41579320153158117,0,1,0,0,0,0
23970.75,681,15000.0,38,0,0.6257626482275273,1,0.7810547004308344,0,1,0,0,0,0
24454.67,780,15000.0,13,0,0.6133797757238189,1,0.6684266786733923,0,0,1,0,0,0
25733.26,708,10000.0,4,1,0.38860214368486545,0,0.46654212165555886,0,1,0,0,0,1
50103.61,549,10000.0,18,0,0.1995864170266374,0,0.3090135782743931,0,0,0,0,0,0
67530.1,478,10000.0,2,0,0.14808211449412928,0,0.26332593581592023,0,0,0,0,0,1
28439.21,681,25000.0,0,1,0.8790680191186746,1,1.0972214629234558,0,1,0,0,1,0
62616.08,597,5000.0,39,0,0.07985169304753667,0,0.11369169026868704,1,0,0,0,0,0
39108.22,552,15000.0,36,1,0.3835510795428685,0,0.5906130753830402,0,0,0,0,0,0
33705.91,523,20000.0,32,1,0.593367750640763,1,0.9643644130872822,0,0,0,0,0,0
31989.71,666,15000.0,16,1,0.46890078090736054,0,0.5984469425994842,1,0,0,0,0,0
56838.37,801,5000.0,8,0,0.08796874364975632,0,0.0933501024997414,0,0,0,1,0,0
44149.93,609,15000.0,30,0,0.3397513880542959,0,0.47420144473916503,1,0,0,0,0,0
97148.71499999998,709,20000.0,34,0,0.20586993868112413,0,0.24681163311559312,0,1,0,0,0,0
21778.21,640,20000.0,2,1,0.9183491205200061,1,1.2196824256906331,1,0,0,0,0,1
49556.12,521,5000.0,12,0,0.10089571177081659,0,0.16460912668943206,0,0,0,0,0,0
26435.93,723,20000.0,36,1,0.7565461097831625,1,0.88943871827896,0,1,0,0,0,0
21556.4,541,25000.0,37,1,1.15974838099126,1,1.8221554969363605,0,0,0,0,0,0
36079.49,652,20000.0,13,1,0.554331560673391,1,0.7226715131478256,1,0,0,0,0,0
39435.1,616,5000.0,5,0,0.1267906002520597,0,0.17495456203612134,1,0,0,0,0,1
97148.71499999998,739,5000.0,28,0,0.05146748467028103,0,0.059198054086250174,0,1,0,0,0,0
32516.81,544,15000.0,8,0,0.4612998630554473,0,0.7207810360241363,0,0,0,0,0,0
